City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
695,Makaryev,RU,57.8797,43.8069,53.19,67,99,9.44,overcast clouds
696,Catuday,PH,16.2923,119.8062,81.28,71,19,8.68,few clouds
697,Kiunga,PG,-6.1219,141.2906,75.54,100,100,0.83,overcast clouds
698,Vanderhoof,CA,54.0166,-124.0198,42.37,79,100,6.33,overcast clouds
699,Kuching,MY,1.55,110.3333,77.22,100,40,3.44,light rain
700,Quarai,BR,-30.3875,-56.4514,71.37,66,100,6.8,overcast clouds
701,Sandpoint,US,48.2766,-116.5533,47.79,63,75,5.75,broken clouds
702,Karpathos,GR,35.507,27.2132,64.36,88,100,8.05,overcast clouds
703,Deer Lake,CA,49.1667,-57.4316,48.06,25,40,14.97,scattered clouds
704,Veraval,IN,20.9,70.3667,82.09,79,0,16.58,clear sky
705,Berdigestyakh,RU,62.0989,126.6992,32.29,96,100,6.69,overcast clouds
706,Severo-Yeniseyskiy,RU,60.3725,93.0408,16.2,96,89,4.74,overcast clouds
707,Quatre Cocos,MU,-20.2078,57.7625,75.31,86,25,9.89,scattered clouds
708,Platanos,GR,37.6667,21.6167,63.57,83,13,3.04,few clouds
709,Noumea,NC,-22.2763,166.4572,73.99,99,100,6.8,overcast clouds
710,Palora,EC,-1.7,-77.9333,75.31,97,100,1.16,overcast clouds
711,Tecoanapa,MX,16.5167,-98.75,86.34,57,95,10.07,overcast clouds
712,Poum,NC,-20.2333,164.0167,75.79,67,100,14.38,overcast clouds
713,Wasilla,US,61.5814,-149.4394,52.07,57,100,7.0,overcast clouds
714,Shakiso,ET,5.75,38.9167,59.07,97,35,0.36,scattered clouds
715,Palmer,US,42.1584,-72.3287,61.5,27,75,13.8,broken clouds
716,Labuhan,ID,-6.8844,112.2051,79.03,87,94,7.85,overcast clouds
717,Avera,US,33.194,-82.5271,71.11,55,100,7.83,overcast clouds
718,Tymovskoye,RU,50.8456,142.655,31.24,98,100,6.91,light snow
719,Alma,CA,48.5501,-71.6491,63.1,38,3,3.6,clear sky
720,Zagora,MA,30.3484,-5.8365,86.81,7,100,16.73,overcast clouds
721,Iguguno,TZ,-4.5697,34.6275,66.72,56,89,6.35,overcast clouds
722,Vestmanna,FO,62.1564,-7.1664,47.32,100,100,13.8,light rain
723,Peace River,CA,56.2501,-117.286,34.11,93,100,23.02,shower snow
724,Hambantota,LK,6.1241,81.1185,82.22,83,94,18.77,overcast clouds
725,Batangafo,CF,7.3008,18.2833,79.9,61,79,6.58,broken clouds
726,Carutapera,BR,-1.195,-46.02,75.85,95,98,7.83,overcast clouds
727,Tierra Colorada,MX,17.1667,-99.5833,84.76,28,49,8.39,scattered clouds
728,Sept-Iles,CA,50.2001,-66.3821,49.05,47,20,16.11,few clouds
729,Wegorzewo,PL,54.2157,21.7372,45.61,85,100,4.21,overcast clouds
730,Tuy Hoa,VN,13.0833,109.3,76.24,92,71,2.3,broken clouds
731,Sampues,CO,9.1836,-75.3817,90.3,53,52,2.68,broken clouds
732,Simao,CN,22.7886,100.9748,62.29,94,47,1.19,scattered clouds
733,Sam Roi Yot,TH,12.2708,99.872,81.97,91,100,2.04,moderate rain
734,Isla Mujeres,MX,21.2311,-86.731,89.65,71,0,13.22,clear sky
735,Chernushka,RU,56.5072,56.0766,47.95,56,0,4.76,clear sky
736,Scarborough,GB,54.2797,-0.4044,51.37,79,34,15.01,scattered clouds
737,Porto Walter,BR,-8.2686,-72.7439,83.7,62,100,1.07,overcast clouds
738,Las Palmas,ES,28.4204,-14.0131,68.79,73,0,14.97,clear sky
739,Tamiahua,MX,21.2667,-97.45,93.69,55,7,7.99,clear sky
740,San Carlos De Bariloche,AR,-41.1456,-71.3082,55.15,50,20,25.32,few clouds
741,Karangsembung,ID,-6.8487,108.6422,79.32,85,100,6.13,overcast clouds
742,Sovetskiy,RU,61.3614,63.5842,47.55,73,12,5.35,few clouds
743,Okha,RU,53.5739,142.9478,31.3,99,100,11.97,snow
744,Cradock,ZA,-32.1642,25.6192,50.74,84,92,4.27,overcast clouds
745,Flensburg,DE,54.7833,9.4333,53.91,74,53,5.14,broken clouds
746,Kabinda,CD,-6.1333,24.4833,75.69,64,100,2.91,overcast clouds
747,Sumenep,ID,-7.0167,113.8667,79.34,89,100,4.14,heavy intensity rain
748,Kungurtug,RU,50.5994,97.5228,27.05,84,97,6.76,light snow
749,Kitimat,CA,54.0524,-128.6534,52.18,61,100,2.71,overcast clouds
750,Necocli,CO,8.4234,-76.786,86.49,70,31,8.01,scattered clouds
751,Gempol,ID,-7.1827,111.6137,75.6,96,100,3.87,overcast clouds
752,Valparaiso,CL,-33.0393,-71.6273,61.03,74,100,4.61,overcast clouds
753,Eirunepe,BR,-6.6603,-69.8736,82.49,73,79,2.8,broken clouds
754,Doha,QA,25.2867,51.5333,85.98,26,0,20.71,clear sky
755,Vardo,NO,70.3705,31.1107,28.38,80,0,10.36,clear sky
756,Toucheng,TW,24.8592,121.8233,78.12,94,100,3.51,overcast clouds
757,Diego De Almagro,CL,-26.3667,-70.05,67.55,37,0,8.46,clear sky
758,Aginskoye,RU,51.1,114.53,56.14,33,100,12.71,overcast clouds
759,Dedza,MW,-14.3779,34.3332,57.83,80,19,1.52,few clouds
760,Palauig,PH,15.435,119.9045,82.04,67,41,4.7,scattered clouds
761,Bronnoysund,NO,65.4625,12.1997,41.0,93,75,15.01,light rain
762,Arkhangelskoye,RU,55.8549,35.3287,42.87,92,100,6.4,overcast clouds
763,Aljezur,PT,37.3191,-8.8033,65.52,67,8,5.35,clear sky
764,Severnoye,RU,56.3491,78.3619,40.59,67,65,1.12,broken clouds
765,San Juan,AR,-31.5375,-68.5364,75.25,27,100,9.6,overcast clouds
766,Rudsar,IR,37.1376,50.288,58.98,90,100,7.2,light rain
767,Kushmurun,KZ,52.4503,64.6311,51.69,34,20,8.5,few clouds
768,Plouzane,FR,48.3833,-4.6167,60.85,79,0,8.05,clear sky
769,Vytegra,RU,61.0064,36.4481,34.34,91,99,4.38,light snow
770,Oranjemund,NA,-28.55,16.4333,56.41,80,9,12.68,clear sky
771,Cabrero,CL,-37.0333,-72.4,55.35,49,58,1.86,broken clouds
772,Vigrestad,NO,58.5667,5.7,47.97,69,100,3.13,overcast clouds
773,Tilichiki,RU,60.4667,166.1,26.19,90,98,1.83,overcast clouds
774,Padang,ID,-0.9492,100.3543,78.67,82,100,3.0,overcast clouds
775,Muheza,TZ,-5.1667,38.7833,72.86,92,100,3.71,overcast clouds
776,Garowe,SO,8.4054,48.4845,88.21,43,88,6.29,overcast clouds
777,Beloha,MG,-25.1667,45.05,70.63,83,13,1.7,few clouds
778,Balakhta,RU,55.38,91.6,31.6,47,92,4.34,overcast clouds
779,Benguela,AO,-12.5763,13.4055,75.54,83,5,3.47,clear sky
780,Lander,US,42.833,-108.7307,52.2,43,75,14.97,broken clouds
781,Tahe,CN,52.3333,124.7333,44.69,39,100,5.35,overcast clouds
782,Svetlogorsk,BY,52.6333,29.7333,51.69,91,100,11.3,overcast clouds
783,Oriximina,BR,-1.7656,-55.8661,80.73,78,81,3.33,broken clouds
784,Khor,RU,47.8861,134.9464,39.18,70,26,7.81,scattered clouds
785,Nizhniy Baskunchak,RU,48.2198,46.8311,50.59,53,100,9.13,overcast clouds
786,Kostelec Nad Labem,CZ,50.2265,14.5855,62.51,72,0,5.75,clear sky
787,Vallenar,CL,-28.5708,-70.7581,66.65,50,92,5.84,overcast clouds
788,Pacific Grove,US,36.6177,-121.9166,62.55,69,40,18.41,scattered clouds
789,Scottsbluff,US,41.8666,-103.6672,69.78,39,100,18.41,overcast clouds
790,Alness,GB,57.696,-4.2551,62.37,72,100,5.7,overcast clouds
791,Hohhot,CN,40.8106,111.6522,48.49,61,0,4.47,clear sky
792,Yanam,IN,16.7333,82.2167,80.94,82,61,6.35,broken clouds
793,Anchorage,US,61.2181,-149.9003,51.93,54,0,9.22,clear sky
794,Adrar,MR,20.5022,-10.0711,94.19,11,91,5.68,overcast clouds
795,Houma,US,29.5958,-90.7195,90.0,67,40,8.05,scattered clouds
796,Azare,NG,11.6765,10.1948,94.14,29,21,10.78,few clouds
797,Laguna,US,38.421,-121.4238,64.36,43,20,13.8,few clouds
798,Jacmel,HT,18.2342,-72.5347,87.64,65,5,7.54,clear sky
799,Hihya,EG,30.6713,31.588,67.96,44,3,12.59,clear sky
800,Luanshya,ZM,-13.1367,28.4166,66.42,67,73,4.68,broken clouds
801,Lensk,RU,60.7253,114.9278,31.21,87,25,9.6,scattered clouds
802,Govardhan,IN,27.5,77.4667,88.3,19,0,7.78,clear sky
803,Iquitos,PE,-3.7481,-73.2472,87.84,66,75,4.61,broken clouds
804,Nawabshah,PK,26.2483,68.4096,85.96,54,0,9.22,clear sky
805,Likasi,CD,-10.9814,26.7333,62.67,77,5,2.53,clear sky
806,Rawson,AR,-43.3002,-65.1023,65.41,30,70,20.31,broken clouds
807,Durban,ZA,-29.8579,31.0292,66.02,80,100,3.0,overcast clouds
808,Alexandria,EG,31.2156,29.9553,71.56,64,0,12.66,clear sky
809,Mancora,PE,-4.1078,-81.0475,83.53,55,26,12.97,scattered clouds
810,Iskateley,RU,67.6803,53.1512,30.67,96,100,5.95,overcast clouds
811,Biloela,AU,-24.4167,150.5,66.79,94,100,4.09,overcast clouds
812,Oranjestad,AW,12.524,-70.027,85.95,70,75,20.71,broken clouds
813,Maumere,ID,-8.6199,122.2111,80.58,81,71,7.7,broken clouds
814,Yerbogachen,RU,61.2767,108.0108,27.84,90,100,11.88,light snow
815,Bafoulabe,ML,13.8065,-10.8321,99.81,23,69,12.57,broken clouds
816,Ha Tinh,VN,18.3333,105.9,74.08,95,78,1.88,broken clouds
817,Bukama,CD,-9.2,25.85,71.47,71,83,2.17,broken clouds
818,Arlit,NE,18.7369,7.3853,94.21,16,100,6.31,overcast clouds
819,Marzuq,YE,14.4,46.4667,76.69,53,98,5.57,overcast clouds
820,Niquero,CU,20.0431,-77.5828,84.56,62,0,11.65,clear sky
821,Gizo,SB,-8.103,156.8419,82.4,77,94,6.58,overcast clouds
822,Itaituba,BR,-4.2761,-55.9836,86.16,74,75,5.75,broken clouds
823,Menongue,AO,-14.6585,17.691,67.37,59,73,1.99,broken clouds
824,Rybnaya Sloboda,RU,55.4613,50.1409,47.71,58,2,5.57,clear sky
825,Havre-Saint-Pierre,CA,50.2334,-63.5986,46.76,42,20,23.02,few clouds
826,Teya,RU,60.3778,92.6267,22.55,93,100,6.64,light snow
827,Joetsu,JP,37.1483,138.2364,50.14,56,99,4.41,overcast clouds
828,Ongandjera,NA,-17.8833,15.0667,74.01,26,0,8.1,clear sky
829,Nagua,DO,19.3832,-69.8474,89.91,74,40,11.5,scattered clouds
830,Shaunavon,CA,49.6501,-108.4181,53.38,55,90,8.28,overcast clouds
831,Tecpan,GT,14.7623,-90.9947,75.88,62,48,5.53,scattered clouds
832,Williston,US,48.147,-103.618,63.03,39,100,8.99,overcast clouds
833,Salalah,OM,17.0151,54.0924,84.29,79,40,5.75,scattered clouds
834,Porbandar,IN,21.6422,69.6093,81.79,76,0,13.85,clear sky
835,Mujiayingzi,CN,42.1167,118.7833,45.03,45,0,6.64,clear sky
836,Soc Trang,VN,9.6033,105.98,79.63,84,97,9.31,overcast clouds
837,Half Moon Bay,US,37.4636,-122.4286,60.78,68,100,21.85,overcast clouds
838,Singaraja,ID,-8.112,115.0882,80.44,83,97,2.82,overcast clouds
839,Hervey Bay,AU,-25.2986,152.8535,71.37,83,100,8.84,overcast clouds
840,Great Yarmouth,GB,52.6083,1.7305,52.41,77,25,8.68,scattered clouds
841,Makakilo City,US,21.3469,-158.0858,79.12,61,75,16.11,broken clouds
842,Alice Springs,AU,-23.7,133.8833,42.35,56,100,4.61,overcast clouds
843,Boysun,UZ,38.2061,67.1986,73.36,29,92,5.55,overcast clouds
844,Anloga,GH,5.7947,0.8973,83.35,80,40,13.02,scattered clouds
845,Coihaique,CL,-45.5752,-72.0662,51.75,46,40,10.36,scattered clouds
846,Maanshan,CN,31.6957,118.4983,60.85,63,21,11.63,few clouds
847,Salym,RU,60.0625,71.4789,41.9,93,50,6.24,scattered clouds
848,Trowbridge,GB,51.3189,-2.2086,62.44,73,88,5.44,overcast clouds
849,Belmonte,BR,-15.8631,-38.8828,75.92,85,90,10.69,overcast clouds
850,Dandong,CN,40.1292,124.3947,43.52,64,0,5.01,clear sky
851,Chauny,FR,49.6151,3.2186,53.58,84,0,6.98,clear sky
852,Walvis Bay,NA,-22.9575,14.5053,59.95,58,0,5.75,clear sky
853,Kotri,PK,25.366,68.3122,81.9,68,0,18.45,clear sky
854,Mayumba,GA,-3.432,10.6554,77.29,89,27,3.94,light rain
855,Semnan,IR,35.5729,53.3971,64.24,39,0,4.61,clear sky
856,Shitanjing,CN,39.2342,106.3439,48.43,62,1,2.57,clear sky
857,Sioux Lookout,CA,50.1001,-91.917,44.67,100,100,17.27,moderate rain
858,Yamandu,SL,7.9362,-11.4928,76.57,87,100,2.46,overcast clouds
859,Denpasar,ID,-8.65,115.2167,79.97,84,30,4.94,scattered clouds
860,Camabatela,AO,-8.1881,15.375,66.24,81,28,3.69,scattered clouds
861,Dobryanka,RU,58.4619,56.4165,48.88,64,90,4.74,overcast clouds
862,Arcangel,PH,11.5395,122.3455,77.92,91,86,1.99,overcast clouds
863,Stornoway,GB,58.2093,-6.3865,55.92,77,100,14.97,overcast clouds
864,Christiana,ZA,-27.914,25.1611,54.86,42,5,6.73,clear sky
865,Innisfail,AU,-17.5333,146.0333,74.21,91,93,8.5,light rain
866,Port Keats,AU,-14.25,129.55,71.89,40,1,11.41,clear sky
867,Novoplatnirovskaya,RU,46.1065,39.4191,50.14,66,95,4.18,overcast clouds
868,Pervomayskoye,RU,43.919,46.7102,49.62,86,100,15.03,light rain
869,Wenling,CN,28.3669,121.36,62.17,96,65,5.61,broken clouds
870,Kwinana,AU,-32.25,115.7667,56.8,89,1,6.67,clear sky
871,Porto Belo,BR,-27.1578,-48.5531,73.35,67,36,3.49,scattered clouds
872,Maltahohe,NA,-24.8333,16.9833,51.84,32,0,9.46,clear sky
873,Krasnoye,UA,49.9145,24.6134,58.06,62,92,1.14,overcast clouds
874,Brae,GB,60.3964,-1.353,48.06,87,100,17.09,overcast clouds
875,Tigil,RU,57.8,158.6667,36.23,99,100,4.97,overcast clouds
876,Dunedin,NZ,-45.8742,170.5036,50.81,91,99,4.18,overcast clouds
877,Huambo,AO,-12.7761,15.7392,59.13,61,0,3.47,clear sky
878,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,59.94,24,0,5.35,clear sky
879,Liwale,TZ,-9.7667,37.9333,73.9,69,100,3.44,overcast clouds
880,Ambatofinandrahana,MG,-20.55,46.8,58.77,84,0,1.77,clear sky
881,Zhangzhou,CN,24.5133,117.6556,69.73,97,100,1.59,moderate rain
882,Ribeira Brava,PT,32.65,-17.0667,66.7,76,39,4.54,scattered clouds
883,Aktau,KZ,43.65,51.2,55.98,90,100,26.06,overcast clouds
884,Lata,PT,40.1629,-8.3327,61.18,70,3,2.39,clear sky
885,Los Algarrobos,PA,8.5,-82.4333,86.41,87,20,8.05,few clouds
886,Girvan,GB,55.2426,-4.8555,59.0,86,100,16.17,overcast clouds
887,Ternate,ID,0.8,127.4,81.61,81,100,2.91,overcast clouds
888,Katherine,AU,-14.4667,132.2667,66.52,48,4,8.05,clear sky
889,Doctor Juan Leon Mallorquin,PY,-25.4,-55.2667,73.13,70,1,4.23,clear sky
890,Jieshi,CN,22.8134,115.8257,76.95,85,100,8.99,overcast clouds
891,Aasiaat,GL,68.7098,-52.8699,28.0,78,6,6.8,clear sky
892,Wajir,KE,1.7471,40.0573,80.69,73,92,16.31,light rain
893,San Jose,US,37.3394,-121.895,61.48,57,75,16.11,broken clouds
894,Ornskoldsvik,SE,63.2909,18.7153,41.95,52,100,6.91,overcast clouds
895,Cabra,ES,37.4725,-4.4421,70.25,32,100,0.87,overcast clouds
896,Male,MV,4.1748,73.5089,85.95,84,75,18.41,broken clouds
897,Burnie,AU,-41.0667,145.9167,46.76,78,37,4.59,scattered clouds
898,Naze,JP,28.3667,129.4833,68.92,92,99,7.05,overcast clouds
899,Parrita,CR,9.5201,-84.3225,84.36,74,39,6.29,scattered clouds
900,Cairo Montenotte,IT,44.4031,8.2746,59.56,91,96,5.84,overcast clouds
901,Ngunguru,NZ,-35.6167,174.5,59.09,85,100,7.16,light rain
902,Ukiah,US,39.1502,-123.2078,54.84,78,40,6.91,scattered clouds
903,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,84.24,63,11,3.53,few clouds
904,Road Town,VG,18.4167,-64.6167,82.44,78,75,10.36,broken clouds
905,Andenes,NO,69.3143,16.1194,35.58,80,100,12.66,light rain
906,Khatra,IN,22.9833,86.85,80.51,75,0,7.38,clear sky
907,Tenenkou,ML,14.4572,-4.9169,99.61,11,44,16.17,scattered clouds
908,Coxim,BR,-18.5067,-54.76,88.95,23,0,5.01,clear sky
909,Yenagoa,NG,4.9247,6.2642,78.19,91,100,5.88,overcast clouds
910,Nizhniy Odes,RU,63.6445,54.856,46.87,70,48,9.6,scattered clouds
911,Shingu,JP,33.7333,135.9833,57.92,69,93,5.17,overcast clouds
912,Villeneuve-Sur-Lot,FR,44.5,0.6667,68.05,68,58,7.92,broken clouds
913,Phalaborwa,ZA,-23.943,31.1411,70.88,78,89,15.88,overcast clouds
914,Nuuk,GL,64.1835,-51.7216,34.41,86,20,15.01,few clouds
915,Rosignano Marittimo,IT,43.4079,10.4729,62.73,82,63,7.63,broken clouds
916,Kushiro,JP,42.975,144.3747,41.02,73,4,9.37,clear sky
917,Kalianget,ID,-7.05,113.9333,81.28,83,100,8.1,heavy intensity rain
918,Lamu,KE,-2.2717,40.902,79.02,83,75,17.31,light rain
919,Fuyang,CN,32.9,115.8167,61.63,54,100,12.8,overcast clouds
920,Lucapa,AO,-8.4192,20.7447,71.71,63,45,3.44,scattered clouds
921,Grootfontein,NA,-19.5667,18.1167,54.97,54,0,4.61,clear sky
922,Penzance,GB,50.1186,-5.5371,52.48,89,98,11.61,overcast clouds
923,Peniche,PT,39.3558,-9.3811,60.93,81,6,9.46,clear sky
924,Shelburne,CA,44.0787,-80.2041,61.12,40,1,11.99,clear sky
925,Novooleksiyivka,UA,46.2269,34.6428,51.87,54,6,3.71,clear sky
926,Saint-Leu,RE,-21.15,55.2833,74.23,76,0,3.87,clear sky
927,Blind River,CA,46.1834,-82.9582,60.91,41,50,9.62,scattered clouds
928,Marienburg,PL,54.0359,19.0266,48.11,84,31,8.25,scattered clouds
929,Timra,SE,62.487,17.3257,44.28,45,0,4.61,clear sky
930,Tazovskiy,RU,67.4667,78.7,31.93,95,100,14.29,overcast clouds
931,Bara,NG,10.3744,10.7288,91.78,44,60,9.04,broken clouds
932,Hazorasp,UZ,41.3194,61.0742,69.64,59,100,9.28,light rain
933,Killorglin,IE,52.1,-9.7833,55.53,88,100,6.15,overcast clouds
934,Mandera,KE,3.9366,41.867,85.33,54,50,10.58,scattered clouds
935,Amga,RU,60.8953,131.9608,38.05,97,100,3.04,light rain
936,Isfara,TJ,40.1265,70.6253,76.6,31,0,2.37,clear sky
937,Ucluelet,CA,48.9329,-125.5528,50.31,77,62,4.0,broken clouds
938,Teguldet,RU,57.3064,88.1667,27.32,60,0,2.84,clear sky
939,Lukashin,AM,40.1758,44.0186,54.52,64,31,3.27,scattered clouds
940,Morros,BR,-9.4467,-46.3003,84.38,38,5,3.15,clear sky
941,Victor Harbor,AU,-35.5667,138.6167,49.68,74,48,6.58,scattered clouds
942,Udalguri,IN,26.7667,92.1333,75.43,72,2,4.38,clear sky
943,Coro,VE,11.4045,-69.6734,85.96,67,96,19.57,overcast clouds
944,Churapcha,RU,62.0025,132.4325,36.84,98,100,5.61,light rain
945,Barcelos,PT,41.5388,-8.6151,70.68,67,11,2.68,few clouds
946,Caohai,CN,26.8661,104.2841,54.91,98,100,2.33,light rain
947,Tallahassee,US,30.4383,-84.2807,86.68,43,20,10.36,few clouds
948,Ekibastuz,KZ,51.6667,75.3667,49.15,38,3,5.41,clear sky
949,San Carlos,VE,9.6612,-68.5827,86.18,58,94,3.89,light rain
950,Kosa,RU,59.9445,54.9977,45.1,71,7,6.98,clear sky
951,Bacolod,PH,10.6667,122.95,79.29,82,96,10.11,overcast clouds
952,Klembivka,UA,48.3904,28.4109,54.52,65,83,4.32,broken clouds
953,Hamilton,US,39.1834,-84.5333,71.2,50,0,8.05,clear sky
954,Montepuez,MZ,-13.1256,38.9997,65.5,82,26,3.6,scattered clouds
955,Winnemucca,US,40.973,-117.7357,46.45,57,75,6.91,broken clouds
956,Talcahuano,CL,-36.7167,-73.1167,55.08,94,100,6.91,overcast clouds
957,Katrineholm,SE,58.9959,16.2072,46.29,42,11,5.03,few clouds
958,Rakitovo,BG,41.9833,24.0833,45.72,84,100,2.37,overcast clouds
959,Ojinaga,MX,29.5667,-104.4167,99.57,14,0,3.44,clear sky
960,San Ramon,US,37.7799,-121.978,60.75,59,75,21.85,broken clouds
961,Erzin,TR,36.9559,36.2,59.41,68,8,1.14,clear sky
962,Ferkessedougou,CI,9.6,-5.2,88.57,40,13,5.12,few clouds
963,Mahibadhoo,MV,3.7833,72.9667,84.45,79,100,18.9,overcast clouds
964,Artyom,AZ,40.4723,50.333,55.54,82,97,20.38,overcast clouds
965,Harper,LR,4.375,-7.7169,79.48,84,100,6.62,overcast clouds
966,Xinxiang,CN,35.3089,113.8672,49.95,78,100,10.29,overcast clouds
967,Bairnsdale,AU,-37.8333,147.6167,46.72,94,11,4.12,few clouds
968,Opuwo,NA,-18.0607,13.84,67.17,36,1,5.37,clear sky
969,Strathpeffer,GB,57.588,-4.5382,58.23,73,100,4.9,overcast clouds
970,Winslow,US,35.0242,-110.6974,78.98,9,0,24.16,clear sky
971,Flin Flon,CA,54.7682,-101.865,55.24,38,75,18.41,broken clouds
972,Luganville,VU,-15.5333,167.1667,77.99,73,87,12.03,overcast clouds
973,Camargo,MX,27.6667,-105.1667,94.66,6,0,11.97,clear sky
974,Nador,MA,35.174,-2.9287,70.05,52,0,2.3,clear sky
975,Omachi,JP,36.5,137.8667,44.74,63,71,2.84,broken clouds
976,Abu Kamal,SY,34.4506,40.9171,70.83,30,0,5.39,clear sky
977,Byron Bay,AU,-28.65,153.6167,66.09,72,100,11.88,moderate rain
978,Port Moresby,PG,-9.4431,147.1797,76.42,100,40,5.75,scattered clouds
979,Maningrida,AU,-12.0667,134.2667,73.24,89,6,8.43,clear sky
980,Raga,SS,8.4596,25.678,80.1,61,100,6.53,overcast clouds
981,Kalabo,ZM,-14.97,22.6814,72.48,40,94,3.96,overcast clouds
982,Abnub,EG,27.2696,31.1511,88.02,14,98,4.21,overcast clouds
983,Portel,BR,-1.9356,-50.8211,79.12,94,98,3.04,overcast clouds
984,Przeworsk,PL,50.0591,22.4941,60.64,71,63,5.48,broken clouds
985,Erenhot,CN,43.6475,111.9767,53.31,25,0,11.59,clear sky
986,Kudahuvadhoo,MV,2.6708,72.8944,84.29,78,100,19.42,moderate rain
987,Llanes,ES,43.4198,-4.7549,59.68,82,0,6.42,clear sky
988,Lapa,BR,-25.7697,-49.7158,63.37,72,0,5.03,clear sky
989,Sibu,MY,2.3,111.8167,75.51,100,40,3.44,scattered clouds
990,Seoul,KR,37.5683,126.9778,53.04,84,0,3.44,clear sky
991,Gamboma,CG,-1.8764,15.8644,75.33,82,100,3.33,light rain
992,Fort Dodge,US,42.4975,-94.168,55.53,88,100,18.41,overcast clouds
993,Volga,RU,57.9516,38.3879,41.86,93,100,4.94,overcast clouds
994,Atambua,ID,-9.1061,124.8925,73.06,84,37,8.32,scattered clouds
995,Tobermory,CA,45.2501,-81.6665,45.36,70,6,4.07,clear sky
996,Eyl,SO,7.9803,49.8164,83.57,78,29,12.53,scattered clouds
997,Corinto,GR,37.9407,22.9573,63.41,60,100,3.31,overcast clouds
998,Fort Saint James,CA,54.4333,-124.25,45.84,63,100,3.36,overcast clouds
999,Indianola,US,41.3581,-93.5574,66.69,88,100,15.68,overcast clouds
1000,Belyy Gorodok,RU,56.965,37.5125,44.98,96,100,4.36,overcast clouds
1001,Nakhon Nayok,TH,14.1667,101.1,79.36,85,100,1.68,overcast clouds
1002,Fort-Shevchenko,KZ,44.5086,50.263,56.28,84,100,21.03,overcast clouds
1003,Aktas,KZ,49.7789,72.9608,28.15,38,54,11.63,broken clouds
1004,Baracoa,CU,20.3467,-74.4958,87.12,61,12,2.24,few clouds
1005,Sinegorye,RU,62.0788,150.477,25.61,87,14,5.86,few clouds
1006,Le Vauclin,MQ,14.5452,-60.8388,86.05,66,75,16.11,broken clouds
1007,Trincomalee,LK,8.5711,81.2335,83.89,78,100,17.69,light rain
1008,Emba,KZ,48.8264,58.1442,53.94,34,93,17.38,overcast clouds
1009,Beauvais,FR,49.4167,2.0,61.56,72,0,6.91,clear sky
1010,Booue,GA,-0.0921,11.9385,75.6,95,97,1.5,light rain
1011,Tual,ID,-5.6667,132.75,83.41,80,100,10.67,heavy intensity rain
1012,Gawler,AU,-34.6,138.7333,54.48,67,69,6.51,broken clouds
1013,Suntar,RU,62.1444,117.6319,32.94,86,98,10.87,overcast clouds
1014,San Rafael,AR,-34.6177,-68.3301,75.52,22,0,15.99,clear sky
1015,Baculin,PH,7.4525,126.5842,75.99,98,100,5.91,very heavy rain
1016,General Roca,AR,-39.0333,-67.5833,70.63,42,100,18.43,overcast clouds
1017,Koroni,GR,36.8,21.95,66.07,75,6,5.1,clear sky
1018,Wuwei,CN,37.9281,102.6414,49.87,61,9,3.47,clear sky
1019,Bandundu,CD,-3.3167,17.3667,77.58,77,71,3.74,broken clouds
1020,Gueret,FR,46.1667,1.8667,51.08,96,0,2.8,clear sky
1021,Mecca,SA,21.4267,39.8261,82.67,38,0,6.62,clear sky
1022,Nago,JP,26.5881,127.9761,76.05,93,98,6.29,overcast clouds
1023,Mangrol,IN,21.1167,70.1167,81.61,79,0,15.3,clear sky
1024,Kalisz,PL,51.7611,18.091,52.99,77,13,5.95,few clouds
1025,Petropavlivka,UA,48.4564,36.4367,52.75,48,12,2.86,few clouds
1026,Kodlipet,IN,12.8,75.8833,70.3,94,100,4.27,overcast clouds
1027,Lons-Le-Saunier,FR,46.75,5.75,60.12,91,7,4.41,clear sky
1028,Normandin,CA,48.8333,-72.5321,60.93,18,4,2.3,clear sky
1029,Bavly,RU,54.393,53.2602,47.64,49,100,3.11,overcast clouds
1030,Te Anau,NZ,-45.4167,167.7167,47.66,93,100,1.14,light rain
1031,Zapolyarnyy,RU,69.4154,30.8136,31.28,80,92,2.51,overcast clouds
1032,Isla Vista,US,34.4133,-119.861,74.79,45,0,14.97,clear sky
1033,Srikakulam,IN,18.3,83.9,81.73,81,90,8.88,overcast clouds
1034,Illapel,CL,-31.6308,-71.1653,64.94,65,5,5.84,clear sky
1035,Kamaishi,JP,39.2667,141.8833,47.5,83,100,6.15,overcast clouds
1036,Mugumu,TZ,-1.85,34.7,57.85,95,99,4.14,overcast clouds
1037,Campbell River,CA,50.0163,-125.2446,51.6,57,75,6.91,broken clouds
1038,Bosaso,SO,11.2842,49.1816,83.64,70,5,2.13,clear sky
1039,Dakar,SN,14.6937,-17.4441,76.08,83,75,11.5,broken clouds
1040,Novosergiyevka,RU,52.0934,53.6528,49.55,53,100,2.64,overcast clouds
1041,Ola,RU,59.5833,151.2833,32.2,81,48,7.94,scattered clouds
1042,Warrensburg,US,38.7628,-93.7361,73.22,57,100,17.27,overcast clouds
1043,Ovsyanka,RU,55.9575,92.5519,25.77,60,97,4.03,overcast clouds
1044,Rafaela,AR,-31.2503,-61.4867,80.01,24,100,1.01,overcast clouds
