City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
998,Fort Saint James,CA,45.84,overcast clouds,54.4333,-124.25,The View Hotel
999,Indianola,US,66.69,overcast clouds,41.3581,-93.5574,Quality Inn Indianola
1000,Belyy Gorodok,RU,44.98,overcast clouds,56.965,37.5125,Elkino Perepelkino
1001,Nakhon Nayok,TH,79.36,overcast clouds,14.1667,101.1,ห้างหุ้นส่วนจำกัด เอสพีรีสอร์ท
1002,Fort-Shevchenko,KZ,56.28,overcast clouds,44.5086,50.263,Oasis hotel Bautino
1003,Aktas,KZ,28.15,broken clouds,49.7789,72.9608,
1004,Baracoa,CU,87.12,few clouds,20.3467,-74.4958,Hostal Rio Miel
1005,Sinegorye,RU,25.61,few clouds,62.0788,150.477,
1006,Le Vauclin,MQ,86.05,broken clouds,14.5452,-60.8388,Hôtel Cap Macabou
1007,Trincomalee,LK,83.89,light rain,8.5711,81.2335,Welcombe Hotel
1008,Emba,KZ,53.94,overcast clouds,48.8264,58.1442,
1009,Beauvais,FR,61.56,clear sky,49.4167,2.0,LA GRANGE DE GEORGES
1010,Booue,GA,75.6,light rain,-0.0921,11.9385,Splendeur de l'équateur
1011,Tual,ID,83.41,heavy intensity rain,-5.6667,132.75,Grand Vilia Hotel
1012,Gawler,AU,54.48,broken clouds,-34.6,138.7333,Eagle Foundry Bed & Breakfast
1013,Suntar,RU,32.94,overcast clouds,62.1444,117.6319,Гостевая квартира
1014,San Rafael,AR,75.52,clear sky,-34.6177,-68.3301,Hotel San Rafael
1015,Baculin,PH,75.99,very heavy rain,7.4525,126.5842,Baculin Cove Beach Resort
1016,General Roca,AR,70.63,overcast clouds,-39.0333,-67.5833,Hotel El Recreo
1017,Koroni,GR,66.07,clear sky,36.8,21.95,Apartments Xenios Zeus 1
1018,Wuwei,CN,49.87,clear sky,37.9281,102.6414,Thank Inn Chain Hotel gansu wuwei liangzhou district xiguan middle road
1019,Bandundu,CD,77.58,broken clouds,-3.3167,17.3667,Coja Color
1020,Gueret,FR,51.08,clear sky,46.1667,1.8667,Hôtel Restaurant Campanile Guéret
1021,Mecca,SA,82.67,clear sky,21.4267,39.8261,"Makkah Clock Royal Tower, A Fairmont Hotel"
1022,Nago,JP,76.05,overcast clouds,26.5881,127.9761,Hotel Yugaf Inn Okinawa
1023,Mangrol,IN,81.61,clear sky,21.1167,70.1167,Hotel The Royal Honours
1024,Kalisz,PL,52.99,few clouds,51.7611,18.091,Hotel Europa
1025,Petropavlivka,UA,52.75,few clouds,48.4564,36.4367,Банька в Петропавловке
1026,Kodlipet,IN,70.3,overcast clouds,12.8,75.8833,ಹೋಟೆಲ್ ಶ್ರೀ ಕೃಷ್ಣ ಭವನ
1027,Lons-Le-Saunier,FR,60.12,clear sky,46.75,5.75,"Gîte ""La cabane du berger"""
1028,Normandin,CA,60.93,clear sky,48.8333,-72.5321,Chambres MB Normandin (Lac St -Jean)
1029,Bavly,RU,47.64,overcast clouds,54.393,53.2602,Neftyanik
1030,Te Anau,NZ,47.66,light rain,-45.4167,167.7167,Kingsgate Hotel Te Anau
1031,Zapolyarnyy,RU,31.28,overcast clouds,69.4154,30.8136,Pechenga
1032,Isla Vista,US,74.79,clear sky,34.4133,-119.861,Best Western Plus South Coast Inn
1033,Srikakulam,IN,81.73,overcast clouds,18.3,83.9,Micro Systems
1034,Illapel,CL,64.94,clear sky,-31.6308,-71.1653,Hotel Londres
1035,Kamaishi,JP,47.5,overcast clouds,39.2667,141.8833,Hotel Route Inn Kamaishi
1036,Mugumu,TZ,57.85,overcast clouds,-1.85,34.7,Lemala Mara
1037,Campbell River,CA,51.6,broken clouds,50.0163,-125.2446,Anchor Inn & Suites
1038,Bosaso,SO,83.64,clear sky,11.2842,49.1816,Red Sea Hotel
1039,Dakar,SN,76.08,broken clouds,14.6937,-17.4441,Novotel Dakar
1040,Novosergiyevka,RU,49.55,overcast clouds,52.0934,53.6528,Gostinichnyy Kompleks Edem
1041,Ola,RU,32.2,scattered clouds,59.5833,151.2833,
1042,Warrensburg,US,73.22,overcast clouds,38.7628,-93.7361,Comfort Inn Warrensburg Station
1043,Ovsyanka,RU,25.77,overcast clouds,55.9575,92.5519,Hotel Alsey Krasnoyarsk
1044,Rafaela,AR,80.01,overcast clouds,-31.2503,-61.4867,Parra Hotel & Suites
1045,Porto-Vecchio,FR,63.93,clear sky,41.591,9.2795,Hôtel Le Goéland - Casa Santini
1046,Halifax,CA,55.29,broken clouds,44.6453,-63.5724,Hotel Halifax and Hotel Barrington
1047,Buchanan,LR,77.58,overcast clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
1048,Yizheng,CN,55.62,clear sky,24.6706,103.4296,
1049,Dovbysh,UA,55.56,broken clouds,50.3733,27.9874,
1050,Ocampo,MX,85.6,broken clouds,21.65,-101.5,Hotel Estancia del Vaquero
1051,Tame,CO,80.37,overcast clouds,6.461,-71.73,Hospedaje Santa Ana
1052,Preobrazheniye,RU,43.29,scattered clouds,42.9019,133.9064,Campsite Orlan
1053,Korgen,NO,37.53,light rain,66.0771,13.8153,Huset Cafe & Motell as
1054,Svetlaya,RU,41.68,broken clouds,46.5389,138.3297,
1055,Jizan,SA,86.94,clear sky,17.3333,42.6667,شهدان. ابوالحجر
1056,Waddan,LY,71.85,clear sky,29.1614,16.139,محل الشريف محمد العايب
1057,Nadym,RU,35.24,overcast clouds,65.5333,72.5167,Apartment on Zvereva
1058,Sumbe,AO,76.51,clear sky,-11.2061,13.8437,Hotel Ritz Sumbe
1059,Key Largo,US,93.0,clear sky,25.0865,-80.4473,Bayside Inn Key Largo
1060,Manbij,SY,62.53,few clouds,36.5281,37.9549,Manbej City Hotel
1061,Orocue,CO,84.76,overcast clouds,4.7912,-71.3354,Hotel Brisas de San Miguel
1062,Luena,AO,68.49,broken clouds,-11.7833,19.9167,Hotel Kandamba
1063,Kemijarvi,FI,33.44,overcast clouds,66.7131,27.4306,Hotelli Kemijärvi
1064,Lubango,AO,60.53,clear sky,-14.9172,13.4925,Hotel Serra da Chela
1065,Saint-Joseph,RE,70.18,few clouds,-21.3667,55.6167,"""Plantation Bed and Breakfast"
1066,San Lazaro,BZ,99.61,broken clouds,18.0387,-88.6622,
1068,Ust-Maya,RU,40.57,overcast clouds,60.4167,134.5333,
1069,Pathein,MM,79.25,overcast clouds,16.7833,94.7333,Pathein Hotel
1070,Oyem,GA,69.71,light rain,1.5995,11.5793,Commissariat de police
1071,Pangody,RU,34.27,overcast clouds,65.85,74.4859,Elizaveta Shevchuk's House
1072,Chaoyang,CN,46.98,clear sky,41.5703,120.4586,Chaoyang Genting International Hotel
1073,Santa Cruz,BO,87.26,few clouds,-17.8,-63.1667,Aviador Hotel Boutique
1074,Orel-Izumrud,RU,53.62,broken clouds,43.4583,39.9244,Strana Magnoliy
1075,Popondetta,PG,74.73,overcast clouds,-8.7537,148.2534,Timos Transit House
1076,Crixas,BR,86.97,broken clouds,-14.5489,-49.9692,RISO HOTEL
1077,Oudtshoorn,ZA,52.16,broken clouds,-33.5907,22.2014,Earthbound Guest House
1078,Angoram,PG,74.55,heavy intensity rain,-4.0625,144.0661,
1079,Izhma,RU,48.06,broken clouds,65.0083,53.9113,
1080,Polunochnoye,RU,43.27,clear sky,60.8697,60.4153,
1081,Olawa,PL,62.49,broken clouds,50.9466,17.2926,Oławian Hotel
1082,Salinopolis,BR,76.21,overcast clouds,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
1083,Alegrete,BR,70.79,broken clouds,-29.7831,-55.7919,Hotel Alegrete
1084,Valle De San Juan,CO,89.78,scattered clouds,4.1987,-75.1173,Hostal Bety
1085,Krasnyy Chikoy,RU,37.49,light rain,50.3643,108.7512,Persona
1086,Waingapu,ID,78.8,few clouds,-9.6567,120.2641,Pondok Wisata Elim
1087,Khudumelapye,BW,57.4,clear sky,-23.8833,24.75,
1088,Beidao,CN,51.51,overcast clouds,34.5686,105.8933,Shell Tianshui Maiji District Erma Road Walking Street Hotel
1089,Nabire,ID,77.23,broken clouds,-3.3667,135.4833,Hotel Nusantara I
1090,Buraydah,SA,81.05,clear sky,26.326,43.975,Mövenpick Qassim
1091,Bida,NG,80.02,light rain,9.0833,6.0167,Royal Suite
1092,Grand-Santi,GF,83.86,broken clouds,4.25,-54.3833,Hotel La Villa Couacou
1093,Skibotn,NO,30.76,light snow,69.3913,20.2679,Olderelv Camping
1094,Comodoro Rivadavia,AR,66.06,few clouds,-45.8667,-67.5,Austral Hotel
1095,Lerwick,GB,48.2,overcast clouds,60.1545,-1.1494,The Lerwick Hotel
1096,Vaitape,PF,81.99,light rain,-16.5167,-151.75,Conrad Bora Bora Nui
1097,Varzelandia,BR,79.02,overcast clouds,-15.7014,-44.0275,Pousada Portal da Cidade
1098,Mount Pleasant,US,71.01,overcast clouds,32.7941,-79.8626,Best Western Patriots Point
1099,Linqiong,CN,67.82,light rain,30.4159,103.4609,Tianlun Tanxianglou Hotel
1100,Port-Gentil,GA,82.36,scattered clouds,-0.7193,8.7815,Fengshui Residence
1101,Fergus Falls,US,63.66,broken clouds,46.283,-96.0776,AmericInn by Wyndham Fergus Falls Conference Center
1102,Alta Floresta,BR,91.22,scattered clouds,-9.8756,-56.0861,Floresta Amazonica Hotel
1103,Schoneiche,DE,58.21,clear sky,52.4667,13.6833,Hotel Bölsche 126
1104,Arcachon,FR,70.12,clear sky,44.5875,-1.0519,Hôtel All Suites Le Teich
1105,Puerto Baquerizo Moreno,EC,81.59,scattered clouds,-0.9,-89.6,Hotel los Algarrobos
1106,Cavalcante,BR,78.73,broken clouds,-13.7975,-47.4583,Pousada Vila dos Ipês
1107,Svobodnyy,RU,42.71,few clouds,51.4,128.1333,Alekseevskij Hotel
1108,Freeport,US,61.41,few clouds,40.6576,-73.5832,The Freeport Inn and Marina
1109,Punta De Bombon,PE,68.5,few clouds,-17.1717,-71.7931,Hotel Bedregal
1110,Roma,US,67.57,clear sky,43.2128,-75.4557,Wingate By Wyndham Rome
1111,Suwalki,PL,43.18,overcast clouds,54.1118,22.9309,Hotel Szyszko
1112,Mumbwa,ZM,70.02,overcast clouds,-14.9783,27.0619,Mumbwa Motel
1113,Tatawin,TN,67.33,scattered clouds,32.9297,10.4518,Sangho Privilege Tataouine
1114,Carrick-On-Suir,IE,57.43,broken clouds,52.3492,-7.4131,The Carraig Hotel
1115,Merke,KZ,63.43,clear sky,42.8728,73.1786,Gostinitsa Merki
1116,Fukuma,JP,60.3,broken clouds,33.7667,130.4667,Masago
1117,Makurdi,NG,87.85,overcast clouds,7.7411,8.5121,Doo Palace Hotel
1118,Luklukan,PH,78.98,few clouds,14.3254,122.7124,Nipa Nipa Beach
1119,Hadishahr,AZ,54.09,scattered clouds,38.8431,45.6635,هتل آپارتمان آرامیس
1120,Troitskoye,RU,40.12,overcast clouds,52.9821,84.6757,
1121,Cam Ranh,VN,78.76,scattered clouds,11.9214,109.1591,OYO 598 Peony Hotel
1122,Saint Albans,GB,56.44,scattered clouds,51.75,-0.3333,The White Hart
1123,Bereda,ES,53.06,overcast clouds,43.2686,-7.5406,Pazo de Verdes
1125,Uspenka,UA,50.61,scattered clouds,48.3903,39.1619,"Санаторий-профилакторий ""Парус"""
1126,Barra Do Bugres,BR,87.96,broken clouds,-15.0725,-57.1811,Hotel 4AM Petrofurt
1127,Albanel,CA,60.78,clear sky,48.8832,-72.4487,Camping municipal d'Albanel
1128,Birjand,IR,73.87,sand,32.8663,59.2211,Birjand Tourist Hotel
1129,Skibbereen,IE,56.1,overcast clouds,51.55,-9.2667,The West Cork Hotel
1130,Requena,ES,57.52,broken clouds,39.4883,-1.1004,Hotel Avenida
1131,Tarut,SA,79.0,clear sky,26.5733,50.0369,سطحة لسحب ونقل السيارات
1132,Oum Hadjer,TD,95.94,scattered clouds,13.2954,19.6966,
1133,Tramore,IE,55.72,scattered clouds,52.1624,-7.1524,Majestic Hotel
1134,Swellendam,ZA,56.08,broken clouds,-34.0226,20.4417,De Kloof Heritage Estate boutique Hotel & SPA
1135,Tomari,RU,35.01,light snow,47.7658,142.0683,Vostochnaya
1136,Nueva Loja,EC,75.22,moderate rain,0.0847,-76.8828,Limoncocha Great Hotel
1137,Jagdalpur,IN,75.99,clear sky,19.0667,82.0333,Hotel Devansh Residency
1138,Saint-Marc,HT,84.99,few clouds,19.1082,-72.6938,Maguana Hotel
1139,Genhe,CN,41.79,scattered clouds,50.7833,121.5167,Companionship Hotel
1140,Dhidhdhoo,MV,84.56,overcast clouds,6.8833,73.1,Dhidhoo beach
1141,Ocean City,US,52.05,overcast clouds,39.2776,-74.5746,Biscayne Suites
1142,Kankon,IN,82.45,overcast clouds,15.0167,74.0167,Palolem Beach Resort
1143,Key West,US,89.6,scattered clouds,24.5557,-81.7826,Fairfield Inn & Suites by Marriott Key West
1144,Minna,NG,89.31,moderate rain,9.6139,6.5569,Royal Park hotel & suites
1145,Saraland,US,88.41,clear sky,30.8207,-88.0706,Microtel Inn & Suites by Wyndham Saraland/North Mobile
1146,Yendi,GH,85.66,few clouds,9.4427,-0.0099,Eyarro Lodge
1147,Maniitsoq,GL,33.01,scattered clouds,65.4167,-52.9,Hotel Heilmann Lyberth
1148,Soure,BR,76.35,overcast clouds,-0.7167,-48.5233,Casarão da Amazônia
1149,Lobito,AO,75.76,clear sky,-12.3481,13.5456,Casa Rosa Hotel Residence
1150,Santiago De Cuba,CU,84.74,clear sky,20.0247,-75.8219,Cubanacan San Felix
1151,Mitsamiouli,KM,81.25,light rain,-11.3847,43.2844,Foyer ADM
1152,Mubi,NG,90.7,overcast clouds,10.2676,13.2644,Hotel
1153,Kalmunai,LK,81.97,moderate rain,7.4167,81.8167,VS Villa
1154,Piacabucu,BR,78.35,few clouds,-10.4056,-36.4344,Piaçabuçu News
1155,Grafton,US,56.28,clear sky,42.207,-71.6856,The Grafton Inn
1156,Beboto,TD,86.99,few clouds,8.2668,16.939,
1157,Bayburt,TR,38.8,scattered clouds,40.2589,40.2278,Bayburt Otel Konaklama
1158,Paita,PE,72.88,overcast clouds,-5.0892,-81.1144,Hotel Náutico de Paita
1159,Amazar,RU,46.11,overcast clouds,53.858,120.875,Гостиничный Комплекс Уют
1160,Wum,CM,69.28,overcast clouds,6.3833,10.0667,Wum Council Hall
1161,Boguchany,RU,27.23,overcast clouds,58.3814,97.4531,Uyut
1162,Bitlis,TR,39.15,broken clouds,38.5,42.25,Karaman
1163,Amritsar,IN,87.62,haze,31.6331,74.8656,OYO 27893 Sita Niwas Parking
1164,Samarai,PG,82.33,broken clouds,-10.6167,150.6667,Nuli Sapi
1165,Tan An,VN,82.42,overcast clouds,10.5333,106.4167,Mỹ Đình Hotel
1166,Maua,BR,68.76,overcast clouds,-23.6678,-46.4614,Hotel Capriccio Mauá
1167,Bridgetown,BB,86.49,few clouds,13.1,-59.6167,Hilton Barbados Resort
1168,Kijang,KR,58.73,broken clouds,35.2442,129.2139,Samyang Beach Villa
1169,Kohlu,PK,78.84,few clouds,29.8962,69.252,B &R Rest House
1170,Belen,TR,57.34,few clouds,36.4891,36.2233,Varlıbaş Uyku Sarayı
1171,Tukrah,LY,63.03,clear sky,32.5341,20.5791,Lagrota restaurant
1172,Kabo,CF,79.84,broken clouds,7.6994,18.629,
1173,Crossville,US,63.23,overcast clouds,35.949,-85.0269,Hampton Inn Crossville
1174,Zonguldak,TR,40.91,few clouds,41.25,31.8333,Yazioren Koyu Muhtarligi
1175,San Pedro,PH,82.35,few clouds,14.35,121.0167,Esquivel's Garden And Resort
1176,Brigantine,US,52.05,overcast clouds,39.4101,-74.3646,Legacy Vacation Resorts - Brigantine Beach
1177,Bud,US,71.55,scattered clouds,39.447,-86.1758,Ted McQuinn Trust
1178,La Serena,CL,62.11,overcast clouds,-29.9078,-71.2542,Hotel y Cabañas Mar De Ensueño
1179,Bokovskaya,RU,49.78,few clouds,49.229,41.8306,Gostinitsa Stanitsa
1180,Maragogi,BR,77.36,scattered clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
1181,Pueblo Bello,CO,85.08,broken clouds,8.2041,-76.526,
1182,Nerchinskiy Zavod,RU,48.9,scattered clouds,51.3088,119.61,Gostinitsa
1183,Hami,CN,67.55,clear sky,42.8,93.45,Laoyutang Resort
1184,Saiha,IN,69.62,overcast clouds,22.4833,92.9667,"Circuit House, Siaha"
1185,Limbang,MY,77.11,overcast clouds,4.75,115.0,Purnama Hotel
1186,Ust-Nera,RU,26.11,overcast clouds,64.5667,143.2,Hotel Ust-Nera
1187,Boende,CD,73.13,overcast clouds,-0.2167,20.8667,
1188,Dalbandin,PK,87.66,clear sky,28.8947,64.4101,Sanjrani House
1189,Puqi,CN,68.04,overcast clouds,29.7167,113.8833,Ramada Plaza Chibi
1190,Moctezuma,MX,93.69,clear sky,29.8,-109.6667,Hotel Lobohombo
1191,Wellington,NZ,64.06,broken clouds,-41.2866,174.7756,CityLife Wellington
1192,Estrela,BR,59.29,clear sky,-28.0611,-50.9383,
1193,Karlskoga,SE,47.52,few clouds,59.3267,14.5239,Hotel Alfred Nobel
1194,Svetlyy Yar,RU,47.8,overcast clouds,48.4748,44.781,Izluchina Hotel
1195,Riyadh,SA,82.54,clear sky,24.6877,46.7219,"InterContinental Riyadh, an IHG Hotel"
1196,Tromso,NO,33.82,light shower snow,69.6496,18.957,"Radisson Blu Hotel, Tromsø"
1197,Abonnema,NG,79.09,overcast clouds,4.7084,6.7931,Corper's Lodge Obonoma
1198,Miyako,JP,47.32,overcast clouds,39.6367,141.9525,Hotel Route Inn Miyako
1199,La Cruz,MX,84.54,overcast clouds,23.9167,-106.9,Jesús angel
1200,Petropavl,KZ,49.66,few clouds,54.8753,69.1628,Отель GREENWICH
1201,Les Cayes,HT,83.25,clear sky,18.2,-73.75,Villa Orphee
1202,Cerrito,CO,63.28,broken clouds,6.8432,-72.694,Yariseth juliana
1203,Terme,TR,51.73,overcast clouds,41.2092,36.9739,OTEL GÜVEN TERME
1204,Finschhafen,PG,80.37,broken clouds,-6.6024,147.8681,Cossam Guest House
1205,Raahe,FI,37.49,scattered clouds,64.6833,24.4833,Hotelli Raahen Hovi
1206,Ambikapur,IN,76.12,clear sky,23.1167,83.2,Hotel Birendra Prabha
1208,Santa Maria Da Vitoria,BR,83.17,overcast clouds,-13.3947,-44.1886,Pousada Rio Current
1209,Pampa,US,89.19,clear sky,35.5362,-100.9599,"Holiday Inn Express & Suites Pampa, an IHG Hotel"
1210,Pakaur,IN,84.06,few clouds,24.6333,87.85,Jannisar Ansari
1211,Solwezi,ZM,64.36,broken clouds,-12.1688,26.3894,Country Lodge Solwezi
1212,Pringsewu,ID,75.56,overcast clouds,-5.3582,104.9744,Urban Style by Front One
1213,Kulhudhuffushi,MV,84.78,overcast clouds,6.6221,73.07,Haajy Guest House 1
1214,Neiafu,TO,77.68,broken clouds,-18.65,-173.9833,Mystic Sands Beachfront Accommodation
1215,Starokostyantyniv,UA,57.47,overcast clouds,49.7576,27.2034,Lider
1216,Catamarca,AR,71.78,broken clouds,-28.4696,-65.7852,Amerian Catamarca Park Hotel
1217,Miram Shah,PK,82.44,clear sky,33.0086,70.0697,Bachelor Hostel
1218,Guinguineo,SN,91.22,clear sky,14.2667,-15.95,
1219,Astara,AZ,51.78,light rain,38.5,48.6667,
1220,Gambela,ET,78.21,overcast clouds,8.25,34.5833,Solomon Debebe Hotel
1221,Teruel,ES,50.58,overcast clouds,40.6667,-0.6667,La Parra
1222,Curvelo,BR,79.09,broken clouds,-18.7564,-44.4308,Pontal Plaza Hotel
1223,Nueva Germania,PY,79.88,clear sky,-23.9,-56.5667,Estancia Ña Luisa
1224,Mae Tha,TH,78.46,overcast clouds,18.4646,99.1403,Pichamol Resort and Nursing Home
1225,Muroto,JP,64.9,overcast clouds,33.2833,134.15,Oota Ryokan
1226,Rorvik,NO,42.91,light rain,64.8621,11.2373,Kysthotellet Rørvik AS
1227,Najran,SA,84.85,clear sky,17.4924,44.1277,محمد هادي ال فطيح
1229,Yinchuan,CN,53.51,clear sky,38.4681,106.2731,JJ Inns - Yinchuan New Moon Square Branch
1230,Syracuse,IT,60.17,clear sky,37.0881,15.2792,Hotel Posta
1231,Ampanihy,MG,69.94,few clouds,-24.7,44.75,Angora Hotel
1232,Vilhena,BR,86.22,few clouds,-12.7406,-60.1458,Hotel Mirage
1233,Strezhevoy,RU,34.47,scattered clouds,60.7333,77.5889,Sibiryachka
1234,Great Falls,US,52.66,broken clouds,47.5002,-111.3008,La Quinta Inn & Suites by Wyndham Great Falls
1235,Oussouye,SN,89.78,clear sky,12.485,-16.5469,Auberge du Routard
1236,Dusetos,LT,39.18,clear sky,55.75,25.85,Lapėnų sodyba
1237,Malakal,SS,91.72,overcast clouds,9.5334,31.6605,Nile Palace Hotel
1238,Aloleng,PH,81.9,scattered clouds,16.1307,119.7824,Steve Walden and Emma Sison-Walden Residence
1239,Funadhoo,MV,84.69,overcast clouds,6.15,73.2667,Dhaffalhu Tourist Lodge
1240,Lujan,AR,74.95,overcast clouds,-34.5703,-59.105,Hotel Biarritz
1241,Rockport,US,89.62,few clouds,28.0206,-97.0544,"Holiday Inn Express & Suites Rockport - Bay View, an IHG Hotel"
1242,Tartus,SY,63.55,broken clouds,34.889,35.8866,خيمة نبراس للاجئين
1243,Changde,CN,66.87,broken clouds,29.0464,111.6783,Kangshida Hotel
1244,Pombia,IT,63.25,fog,45.653,8.6336,Albergo Fontana
1245,Akyab,MM,81.57,overcast clouds,20.15,92.9,Hotel Memory
1246,Whitehorse,CA,48.97,few clouds,60.7161,-135.0538,The Sternwheeler Hotel & Conference Centre
1247,Manasa,IN,92.16,clear sky,24.4837,75.2687,Sameer patel
1248,Dembi Dolo,ET,60.96,overcast clouds,8.5333,34.8,Dembi dollo plaza
1249,Borovskoy,KZ,50.49,scattered clouds,53.8,64.15,Аренда жилья/Баня
1250,Kuminskiy,RU,46.51,few clouds,58.6667,66.5667,
1251,Carlisle,US,65.75,scattered clouds,40.2015,-77.1889,Fairfield Inn & Suites by Marriott Carlisle
1252,Dukat,RU,23.25,clear sky,62.55,155.55,
1253,Storsteinnes,NO,36.25,overcast clouds,69.2408,19.2344,Tingvoll
1254,Mizdah,LY,62.13,clear sky,31.4451,12.9801,محمدالمبروك الاريقط
1255,Anshun,CN,61.07,light rain,26.25,105.9333,安顺麦吉风格酒店
1256,Storm Lake,US,58.24,broken clouds,42.6411,-95.2097,King's Pointe Resort
1257,Kifri,IQ,69.62,few clouds,34.6959,44.9661,میزان کفری
1258,Kununurra,AU,73.38,clear sky,-15.7667,128.7333,Hotel Kununurra
1259,Nuevitas,CU,88.34,broken clouds,21.5453,-77.2644,Hotel Caonaba
1260,Kandrian,PG,77.61,overcast clouds,-6.2167,149.55,Kandrian Station
1261,Destin,US,89.65,clear sky,30.3935,-86.4958,The Inn on Destin Harbor
1262,Buarcos,PT,64.74,clear sky,40.166,-8.8768,Hotel Sweet Atlantic SPA
1263,Belawan,ID,80.89,overcast clouds,3.7755,98.6832,Rumah Mamak Bapak M.Radial
1264,Teknaf,BD,79.86,overcast clouds,20.8624,92.3058,Forestry Guesthouse
1265,Uvat,RU,48.56,overcast clouds,59.1433,68.8953,Uvatskiy Rayonnyy Dom Kul'tury
1266,Hennebont,FR,64.94,clear sky,47.8051,-3.2734,ibis budget Lorient Hennebont
1267,Tungor,RU,31.51,light snow,53.3808,142.9564,
1268,Sao Marcos,BR,69.75,clear sky,-28.9711,-51.0681,Hotel São Marcos
1269,Seka,TH,84.25,overcast clouds,17.9285,103.9552,โรงแรมเสาวลักษณ์วิลล่า
1270,Alexander City,US,80.31,scattered clouds,32.944,-85.9539,Hampton Inn Alexander City
1271,Umm Bab,QA,76.42,clear sky,25.2142,50.8072,
1272,Florianopolis,BR,70.83,few clouds,-27.6146,-48.5012,Hotel Boutique Quinta das Videiras
1273,Pasni,PK,82.35,clear sky,25.2631,63.471,Kashmiri Hotal
1274,Lumphat,KH,75.38,overcast clouds,13.4878,106.9816,Lumphat Homestay​ &​lake​side
1275,Bakel,SN,99.27,few clouds,14.905,-12.4568,Ablaye Diallo Bakel
1276,Kousseri,CM,96.76,overcast clouds,12.0769,15.0306,Le Pilotis
1277,Estacion Coahuila,MX,94.73,clear sky,32.1939,-115.0017,Hotel Las Cabañas
1278,Soyo,AO,78.39,few clouds,-6.1349,12.3689,Hotel Mpampa
1279,Den Helder,NL,50.97,few clouds,52.9599,4.7593,Hotel Den Helder
1280,Shubarkuduk,KZ,55.63,overcast clouds,49.1447,56.4872,Sirius
1281,Boca Do Acre,BR,88.86,overcast clouds,-8.7522,-67.3978,Hotel Sao Pedro
1282,Mana,GF,81.75,scattered clouds,5.6592,-53.7767,LE SAMANA
1283,Vietri Sul Mare,IT,62.91,broken clouds,40.6687,14.7253,Hotel Raito Amalfi Coast
1284,Kendari,ID,76.21,overcast clouds,-3.945,122.4989,Hotel Wixel
1285,Lebork,PL,45.95,few clouds,54.5392,17.7501,Vega
1286,Gbarnga,LR,74.23,overcast clouds,6.9956,-9.4722,Passion Hotel 2
1287,Cooma,AU,40.77,overcast clouds,-36.2333,149.1333,High Country Motel
1288,Charlestown,AU,53.73,scattered clouds,-32.95,151.6667,Panorama Motor Inn Hotel
1289,Son La,VN,68.83,overcast clouds,21.3167,103.9,Galaxy Grand Hotel
1290,Cape Canaveral,US,93.02,few clouds,28.4058,-80.6048,Residence Inn by Marriott Cape Canaveral Cocoa Beach
1291,Tonota,BW,68.47,clear sky,-21.4833,27.4833,Semotswane Baraka Lodge
1292,Fayaoue,NC,76.39,overcast clouds,-20.65,166.5333,Chez Dydyce Guesthouse
1293,Kristiinankaupunki,FI,37.83,broken clouds,62.2743,21.376,Hotel Alma
1294,Lahan,NP,80.98,broken clouds,26.7296,86.4951,Bhattarai Residence
1295,Breznik,BG,49.08,overcast clouds,42.7414,22.8981,"Guest House ""Margarita"""
1296,Pauini,BR,82.22,broken clouds,-7.7136,-66.9764,Casa do Kiwliks
1297,Dongsheng,CN,49.64,overcast clouds,39.8161,109.9776,Crowne Plaza Ordos
1298,Karpinsk,RU,44.53,clear sky,59.7654,60.0085,9 Fonarey
1299,Kuusamo,FI,35.64,clear sky,65.9667,29.1833,Hotel Kuusanka
1300,Wewak,PG,79.81,overcast clouds,-3.5534,143.6268,In Wewak Boutique Hotel
1301,Ferme-Neuve,CA,67.14,clear sky,46.7001,-75.4493,Pourvoirie Club Fontbrune Ltee
1302,Rodney,CA,64.49,clear sky,42.5668,-81.6831,
1303,Homer,US,44.76,clear sky,59.6425,-151.5483,Beluga Lake Lodge
1304,Xiongyue,CN,45.95,clear sky,40.1774,122.1228,Samsung Business Hotel
1305,Palaia Fokaia,GR,66.76,overcast clouds,37.72,23.9463,Plaza Resort Hotel
1306,Havoysund,NO,32.23,light snow,70.9963,24.6622,Arctic View Glamping & Restaurant
1307,Novaya Igirma,RU,28.33,broken clouds,57.1334,103.9112,Tayga
1308,Balykshi,KZ,55.4,broken clouds,47.0667,51.8667,Гостиница Golden Rose
1309,Turayf,SA,66.45,clear sky,31.6725,38.6637,Turaif
1310,Mabaruma,GY,78.19,overcast clouds,8.2,-59.7833,Monty Brooms Guest House
1311,Aracati,BR,80.38,overcast clouds,-4.5617,-37.7697,Motel Pousada Milleniun - Aracati-CE
1312,Mangai,CD,71.89,overcast clouds,-4.05,19.5333,
1313,Diamantino,BR,86.56,clear sky,-14.4086,-56.4461,Hotel Delta
1314,Le Port,RE,73.4,clear sky,-20.9373,55.2919,KORBEY D'OR OUEST
1315,Karakol,KG,54.75,clear sky,42.4907,78.3936,"Gostinitsa ""Al'tamira"""
1316,Kyren,RU,34.18,snow,51.6828,102.1408,"Energetik, Pansionat Ooo ""Grand Baykal"""
